Departamento,Indicador,Año,Dato Numérico
Cauca,Cobertura bruta en educación - Total,2006.0,89.13
Cauca,Cobertura bruta en educación - Total,2007.0,91.44
Cauca,Cobertura bruta en educación - Total,2008.0,98.95
Cauca,Cobertura bruta en educación - Total,2009.0,105.56
Cauca,Cobertura bruta en educación - Total,2010.0,104.18
Cauca,Cobertura bruta en educación - Total,2011.0,94.69
Cauca,Cobertura bruta en educación - Total,2012.0,99.67
Cauca,Cobertura bruta en educación - Total,2013.0,103.63
Cauca,Cobertura bruta en educación - Total,2014.0,104.04
Cauca,Cobertura bruta en educación - Total,2015.0,97.57
Cauca,Cobertura bruta en educación - Total,2016.0,97.59
Cauca,Cobertura bruta en educación - Total,2017.0,97.86
Cauca,Cobertura bruta en educación - Total,2018.0,98.96
Cauca,Cobertura bruta en educación - Total,2019.0,98.62
Cauca,Cobertura bruta en educación - Total,2020.0,89.83
Cauca,Cobertura bruta en educación - Total,2021.0,91.93
Cauca,Cobertura bruta en educación - Total,2022.0,90.83
Cauca,Cobertura bruta en educación básica,2005.0,99.09
Cauca,Cobertura bruta en educación básica,2006.0,99.26
Cauca,Cobertura bruta en educación básica,2007.0,101.51
Cauca,Cobertura bruta en educación básica,2008.0,109.7
Cauca,Cobertura bruta en educación básica,2009.0,115.84
Cauca,Cobertura bruta en educación básica,2010.0,113.95
Cauca,Cobertura bruta en educación básica,2011.0,101.85
Cauca,Cobertura bruta en educación básica,2012.0,107.68
Cauca,Cobertura bruta en educación básica,2013.0,110.05
Cauca,Cobertura bruta en educación básica,2014.0,109.46
Cauca,Cobertura bruta en educación básica,2015.0,103.11
Cauca,Cobertura bruta en educación básica,2016.0,103.57
Cauca,Cobertura bruta en educación básica,2017.0,103.24
Cauca,Cobertura bruta en educación básica,2018.0,104.05
Cauca,Cobertura bruta en educación básica,2019.0,101.88
Cauca,Cobertura bruta en educación básica,2020.0,95.15
Cauca,Cobertura bruta en educación básica,2021.0,96.8
Cauca,Cobertura bruta en educación básica,2022.0,95.1
Cauca,Cobertura bruta en educación media,2005.0,33.01
Cauca,Cobertura bruta en educación media,2006.0,35.31
Cauca,Cobertura bruta en educación media,2007.0,39.02
Cauca,Cobertura bruta en educación media,2008.0,44.53
Cauca,Cobertura bruta en educación media,2009.0,54.64
Cauca,Cobertura bruta en educación media,2010.0,55.14
Cauca,Cobertura bruta en educación media,2011.0,59.04
Cauca,Cobertura bruta en educación media,2012.0,60.83
Cauca,Cobertura bruta en educación media,2013.0,72.65
Cauca,Cobertura bruta en educación media,2014.0,77.96
Cauca,Cobertura bruta en educación media,2015.0,70.92
Cauca,Cobertura bruta en educación media,2016.0,68.79
Cauca,Cobertura bruta en educación media,2017.0,71.84
Cauca,Cobertura bruta en educación media,2018.0,75.1
Cauca,Cobertura bruta en educación media,2019.0,82.8
Cauca,Cobertura bruta en educación media,2020.0,64.55
Cauca,Cobertura bruta en educación media,2021.0,68.55
Cauca,Cobertura bruta en educación media,2022.0,70.18
Cauca,Cobertura bruta en educación primaria,2005.0,135.57
Cauca,Cobertura bruta en educación primaria,2006.0,132.18
Cauca,Cobertura bruta en educación primaria,2007.0,130.0
Cauca,Cobertura bruta en educación primaria,2008.0,138.69
Cauca,Cobertura bruta en educación primaria,2009.0,144.23
Cauca,Cobertura bruta en educación primaria,2010.0,133.39
Cauca,Cobertura bruta en educación primaria,2011.0,117.7
Cauca,Cobertura bruta en educación primaria,2012.0,121.39
Cauca,Cobertura bruta en educación primaria,2013.0,125.21
Cauca,Cobertura bruta en educación primaria,2014.0,117.12
Cauca,Cobertura bruta en educación primaria,2015.0,113.6
Cauca,Cobertura bruta en educación primaria,2016.0,110.89
Cauca,Cobertura bruta en educación primaria,2017.0,107.66
Cauca,Cobertura bruta en educación primaria,2018.0,107.22
Cauca,Cobertura bruta en educación primaria,2019.0,104.56
Cauca,Cobertura bruta en educación primaria,2020.0,101.04
Cauca,Cobertura bruta en educación primaria,2021.0,102.69
Cauca,Cobertura bruta en educación primaria,2022.0,98.51
Cauca,Cobertura bruta en educación secundaria,2005.0,60.34
Cauca,Cobertura bruta en educación secundaria,2006.0,63.54
Cauca,Cobertura bruta en educación secundaria,2007.0,72.42
Cauca,Cobertura bruta en educación secundaria,2008.0,82.0
Cauca,Cobertura bruta en educación secundaria,2009.0,89.89
Cauca,Cobertura bruta en educación secundaria,2010.0,99.98
Cauca,Cobertura bruta en educación secundaria,2011.0,88.56
Cauca,Cobertura bruta en educación secundaria,2012.0,96.4
Cauca,Cobertura bruta en educación secundaria,2013.0,98.38
Cauca,Cobertura bruta en educación secundaria,2014.0,107.23
Cauca,Cobertura bruta en educación secundaria,2015.0,96.6
Cauca,Cobertura bruta en educación secundaria,2016.0,99.97
Cauca,Cobertura bruta en educación secundaria,2017.0,103.05
Cauca,Cobertura bruta en educación secundaria,2018.0,102.84
Cauca,Cobertura bruta en educación secundaria,2019.0,101.57
Cauca,Cobertura bruta en educación secundaria,2020.0,90.42
Cauca,Cobertura bruta en educación secundaria,2021.0,93.39
Cauca,Cobertura bruta en educación secundaria,2022.0,91.61
Cauca,Cobertura bruta en transición,2005.0,57.73
Cauca,Cobertura bruta en transición,2006.0,65.98
Cauca,Cobertura bruta en transición,2007.0,66.56
Cauca,Cobertura bruta en transición,2008.0,69.19
Cauca,Cobertura bruta en transición,2009.0,74.29
Cauca,Cobertura bruta en transición,2010.0,72.97
Cauca,Cobertura bruta en transición,2011.0,78.04
Cauca,Cobertura bruta en transición,2012.0,87.97
Cauca,Cobertura bruta en transición,2013.0,83.14
Cauca,Cobertura bruta en transición,2014.0,80.53
Cauca,Cobertura bruta en transición,2015.0,77.11
Cauca,Cobertura bruta en transición,2016.0,81.09
Cauca,Cobertura bruta en transición,2017.0,81.11
Cauca,Cobertura bruta en transición,2018.0,90.94
Cauca,Cobertura bruta en transición,2019.0,87.77
Cauca,Cobertura bruta en transición,2020.0,84.81
Cauca,Cobertura bruta en transición,2021.0,81.06
Cauca,Cobertura bruta en transición,2022.0,92.24
Cauca,Cobertura en educación superior,2005.0,16.44
Cauca,Cobertura en educación superior,2006.0,17.13
Cauca,Cobertura en educación superior,2007.0,19.98
Cauca,Cobertura en educación superior,2008.0,22.13
Cauca,Cobertura en educación superior,2009.0,23.74
Cauca,Cobertura en educación superior,2010.0,26.57
Cauca,Cobertura en educación superior,2011.0,26.67
Cauca,Cobertura en educación superior,2012.0,24.01
Cauca,Cobertura en educación superior,2013.0,27.36
Cauca,Cobertura en educación superior,2014.0,29.07
Cauca,Cobertura en educación superior,2015.0,31.25
Cauca,Cobertura en educación superior,2016.0,33.71
Cauca,Cobertura en educación superior,2017.0,36.69
Cauca,Cobertura en educación superior,2018.0,33.94
Cauca,Cobertura en educación superior,2019.0,35.58
Cauca,Cobertura en educación superior,2020.0,36.15
Cauca,Cobertura en educación superior,2021.0,33.39
Cauca,Cobertura en educación superior,2022.0,35.73
Cauca,Cobertura neta en educación - Total,2005.0,81.9
Cauca,Cobertura neta en educación - Total,2006.0,79.44
Cauca,Cobertura neta en educación - Total,2007.0,82.25
Cauca,Cobertura neta en educación - Total,2008.0,81.02
Cauca,Cobertura neta en educación - Total,2009.0,82.5
Cauca,Cobertura neta en educación - Total,2010.0,82.62
Cauca,Cobertura neta en educación - Total,2011.0,83.25
Cauca,Cobertura neta en educación - Total,2012.0,80.06
Cauca,Cobertura neta en educación - Total,2013.0,81.09
Cauca,Cobertura neta en educación - Total,2014.0,81.6
Cauca,Cobertura neta en educación - Total,2015.0,78.84
Cauca,Cobertura neta en educación - Total,2016.0,79.99
Cauca,Cobertura neta en educación - Total,2017.0,79.47
Cauca,Cobertura neta en educación - Total,2018.0,79.66
Cauca,Cobertura neta en educación - Total,2019.0,80.03
Cauca,Cobertura neta en educación - Total,2020.0,80.18
Cauca,Cobertura neta en educación - Total,2021.0,81.45
Cauca,Cobertura neta en educación - Total,2022.0,80.08
Cauca,Cobertura neta en educación básica,2005.0,89.11
Cauca,Cobertura neta en educación básica,2006.0,85.38
Cauca,Cobertura neta en educación básica,2007.0,87.57
Cauca,Cobertura neta en educación básica,2008.0,85.04
Cauca,Cobertura neta en educación básica,2009.0,86.07
Cauca,Cobertura neta en educación básica,2010.0,85.79
Cauca,Cobertura neta en educación básica,2011.0,86.27
Cauca,Cobertura neta en educación básica,2012.0,83.29
Cauca,Cobertura neta en educación básica,2013.0,84.01
Cauca,Cobertura neta en educación básica,2014.0,84.32
Cauca,Cobertura neta en educación básica,2015.0,81.43
Cauca,Cobertura neta en educación básica,2016.0,82.43
Cauca,Cobertura neta en educación básica,2017.0,82.16
Cauca,Cobertura neta en educación básica,2018.0,83.01
Cauca,Cobertura neta en educación básica,2019.0,82.87
Cauca,Cobertura neta en educación básica,2020.0,82.83
Cauca,Cobertura neta en educación básica,2021.0,83.52
Cauca,Cobertura neta en educación básica,2022.0,81.91
Cauca,Cobertura neta en educación básica  - Hombres,2014.0,86.78
Cauca,Cobertura neta en educación básica  - Hombres,2015.0,84.2
Cauca,Cobertura neta en educación básica  - Hombres,2016.0,85.65
Cauca,Cobertura neta en educación básica  - Hombres,2018.0,85.82
Cauca,Cobertura neta en educación básica  - Hombres,2019.0,86.74
Cauca,Cobertura neta en educación básica  - Hombres,2020.0,87.14
Cauca,Cobertura neta en educación básica  - Hombres,2021.0,88.04
Cauca,Cobertura neta en educación básica  - Hombres,2022.0,87.13
Cauca,Cobertura neta en educación básica  - Mujeres,2014.0,87.08
Cauca,Cobertura neta en educación básica  - Mujeres,2015.0,84.79
Cauca,Cobertura neta en educación básica  - Mujeres,2016.0,86.21
Cauca,Cobertura neta en educación básica  - Mujeres,2018.0,86.48
Cauca,Cobertura neta en educación básica  - Mujeres,2019.0,87.2
Cauca,Cobertura neta en educación básica  - Mujeres,2020.0,87.54
Cauca,Cobertura neta en educación básica  - Mujeres,2021.0,88.14
Cauca,Cobertura neta en educación básica  - Mujeres,2022.0,87.4
Cauca,Cobertura neta en educación media,2005.0,19.15
Cauca,Cobertura neta en educación media,2006.0,16.24
Cauca,Cobertura neta en educación media,2007.0,18.2
Cauca,Cobertura neta en educación media,2008.0,20.05
Cauca,Cobertura neta en educación media,2009.0,22.62
Cauca,Cobertura neta en educación media,2010.0,24.32
Cauca,Cobertura neta en educación media,2011.0,25.77
Cauca,Cobertura neta en educación media,2012.0,25.49
Cauca,Cobertura neta en educación media,2013.0,26.94
Cauca,Cobertura neta en educación media,2014.0,27.7
Cauca,Cobertura neta en educación media,2015.0,27.89
Cauca,Cobertura neta en educación media,2016.0,30.15
Cauca,Cobertura neta en educación media,2017.0,30.5
Cauca,Cobertura neta en educación media,2018.0,30.49
Cauca,Cobertura neta en educación media,2019.0,32.35
Cauca,Cobertura neta en educación media,2020.0,33.94
Cauca,Cobertura neta en educación media,2021.0,35.91
Cauca,Cobertura neta en educación media,2022.0,35.62
Cauca,Cobertura neta en educación media,2023.0,36.6
Cauca,Cobertura neta en educación primaria,2005.0,108.67
Cauca,Cobertura neta en educación primaria,2006.0,92.57
Cauca,Cobertura neta en educación primaria,2007.0,93.77
Cauca,Cobertura neta en educación primaria,2008.0,87.81
Cauca,Cobertura neta en educación primaria,2009.0,88.96
Cauca,Cobertura neta en educación primaria,2010.0,87.88
Cauca,Cobertura neta en educación primaria,2011.0,86.5
Cauca,Cobertura neta en educación primaria,2012.0,84.13
Cauca,Cobertura neta en educación primaria,2013.0,83.8
Cauca,Cobertura neta en educación primaria,2014.0,84.13
Cauca,Cobertura neta en educación primaria,2015.0,81.95
Cauca,Cobertura neta en educación primaria,2016.0,81.91
Cauca,Cobertura neta en educación primaria,2017.0,81.02
Cauca,Cobertura neta en educación primaria,2018.0,81.87
Cauca,Cobertura neta en educación primaria,2019.0,81.64
Cauca,Cobertura neta en educación primaria,2020.0,81.49
Cauca,Cobertura neta en educación primaria,2021.0,82.41
Cauca,Cobertura neta en educación primaria,2022.0,80.86
Cauca,Cobertura neta en educación primaria,2023.0,78.52
Cauca,Cobertura neta en educación secundaria,2005.0,46.59
Cauca,Cobertura neta en educación secundaria,2006.0,44.01
Cauca,Cobertura neta en educación secundaria,2007.0,47.91
Cauca,Cobertura neta en educación secundaria,2008.0,49.91
Cauca,Cobertura neta en educación secundaria,2009.0,52.96
Cauca,Cobertura neta en educación secundaria,2010.0,54.8
Cauca,Cobertura neta en educación secundaria,2011.0,57.31
Cauca,Cobertura neta en educación secundaria,2012.0,55.91
Cauca,Cobertura neta en educación secundaria,2013.0,59.0
Cauca,Cobertura neta en educación secundaria,2014.0,60.79
Cauca,Cobertura neta en educación secundaria,2015.0,59.04
Cauca,Cobertura neta en educación secundaria,2016.0,61.22
Cauca,Cobertura neta en educación secundaria,2017.0,62.85
Cauca,Cobertura neta en educación secundaria,2018.0,62.08
Cauca,Cobertura neta en educación secundaria,2019.0,63.74
Cauca,Cobertura neta en educación secundaria,2020.0,64.77
Cauca,Cobertura neta en educación secundaria,2021.0,66.1
Cauca,Cobertura neta en educación secundaria,2022.0,64.43
Cauca,Cobertura neta en educación secundaria,2023.0,63.08
Cauca,Cobertura neta en educación total - Hombres,2014.0,83.93
Cauca,Cobertura neta en educación total - Hombres,2015.0,81.29
Cauca,Cobertura neta en educación total - Hombres,2016.0,83.09
Cauca,Cobertura neta en educación total - Hombres,2018.0,82.46
Cauca,Cobertura neta en educación total - Hombres,2019.0,83.77
Cauca,Cobertura neta en educación total - Hombres,2020.0,84.2
Cauca,Cobertura neta en educación total - Hombres,2021.0,85.52
